230306_1351,2,subjects,1,7,2,10000,10000,0,0.006881172,0,11,12,13,14,0,20,60,0,30,15,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,30,0,26,0.379628232,20.37962823,1,2,1,3,4,2,3,4,1,20,20,10,10,20,10,10,20,20,10,10,0,0,0,0,0,0,0,0,8,12,5,0,0,30,0,30,30,34,38,30,34,38,30,30,30,34,38,30,34,38,30,6,-,
230306_1351,2,subjects,1,8,1,10000,10000,0,0.938355494,2,13,11,12,14,0,10,70,10,35,17.5,10,20,0,0,0,0,5,1,1,0,0,7,0,21,0,0,0,0,0,0,0,0,45,0,24,24,0,11,0.595095449,10.59509545,3,4,1,2,3,3,2,4,1,20,20,20,10,20,20,10,20,20,20,20,0,0,0,0,0,0,0,0,2,18,5,1,21,24,0,30,34,34,24,34,34,24,30,30,34,34,24,34,34,24,30,5,-,
230306_1351,2,globals,Period,NumPeriods,RepeatTreatment,Endowment,MPCR,fee_cost,Show_up,Exchange,N,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230306_1351,2,globals,2,20,0,20,0.5,0,2.5,0.016666667,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230306_1351,2,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,rand,RandomPlayer,Player,j,k,f,fee,MyCont,GroupCont,Private,Public,AvgCont,MinCont,MaxCont,PunAssign[1],PunAssign[2],PunAssign[3],PunAssign[4],PunReceived[1],PunReceived[2],PunReceived[3],PunReceived[4],TotalAssign,TotalReceived,TotalAssignCost,TotalReceivedCost,PunAssignP[1],PunAssignP[2],PunAssignP[3],PunAssignP[4],PunReceivedP[1],PunReceivedP[2],PunReceivedP[3],PunReceivedP[4],ProfitCS,ProfitFee,ProfitPS,Earnings,number_fee,TimeOKStage1ContributionStageOK,r,MyContRand,RandomRank,RankSubj,x,y,z,RankP[1],RankP[2],RankP[3],RankP[4],Cont[1],Cont[2],Cont[3],Cont[4],ContP[1],ContP[2],ContP[3],ContP[4],Max_i,Med_i,Min_i,fee[1],fee[2],fee[3],fee[4],feeP[1],feeP[2],feeP[3],feeP[4],TimeOKInfoScreenAfterStage1OK,TimeOKStage2PunishmentStageOK,i,auxPunRec,TotalPunishCost,Total_Earnings,Total_Payoffs,Earnings[1],Earnings[2],Earnings[3],Earnings[4],EarningsP[1],EarningsP[2],EarningsP[3],EarningsP[4],Total_Earnings[1],Total_Earnings[2],Total_Earnings[3],Total_Earnings[4],Total_EarningsP[1],Total_EarningsP[2],Total_EarningsP[3],Total_EarningsP[4],TimeOKInfoScreenAfterStage3OK,TimeOKLastScreenInfoOK,
230306_1351,2,subjects,2,1,1,0,10000,0,0.926460778,3,14,11,12,13,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,27,0.891637954,20.89163795,1,2,1,3,4,4,3,1,2,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,9,14,5,0,0,70,0,40,40,40,40,40,40,40,40,64,70,74,74,74,74,64,70,2,-,
230306_1351,2,subjects,2,2,1,0,10000,0,0.411701802,2,12,11,13,14,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,28,0.600668382,20.60066838,2,3,1,2,4,4,3,1,2,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,9,19,5,0,0,74,0,40,40,40,40,40,40,40,40,64,70,74,74,74,74,64,70,10,-,
230306_1351,2,subjects,2,3,2,0,10000,0,0.287997836,1,14,11,12,13,0,20,70,0,35,17.5,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,35,0,28,0.03986146,20.03986146,2,3,1,2,4,2,1,4,3,20,20,20,10,20,20,10,20,20,20,10,0,0,0,0,0,0,0,0,8,17,5,0,0,65,0,34,35,35,42,35,34,42,35,68,65,65,80,65,68,80,65,9,-,
230306_1351,2,subjects,2,4,1,0,10000,0,0.239554442,0,11,12,13,14,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,28,0.117728468,20.11772847,3,4,1,2,3,4,3,1,2,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,9,18,5,0,0,74,0,40,40,40,40,40,40,40,40,64,70,74,74,74,74,64,70,10,-,
230306_1351,2,subjects,2,5,2,0,10000,0,0.508393172,2,12,11,13,14,0,20,70,0,35,17.5,10,20,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35,0,34,34,0,28,0.966818951,20.96681895,0,1,2,3,4,2,1,4,3,20,20,20,10,20,20,10,20,20,20,10,0,0,0,0,0,0,0,0,8,11,5,0,1,68,0,34,35,35,42,35,34,42,35,68,65,65,80,65,68,80,65,6,-,
230306_1351,2,subjects,2,6,2,0,10000,0,0.565514409,3,13,11,12,14,0,10,70,10,35,17.5,10,20,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,45,0,42,42,0,27,0.668072113,10.66807211,3,4,1,2,3,2,1,4,3,20,20,20,10,20,20,10,20,20,20,20,0,0,0,0,0,0,0,0,6,16,5,0,3,80,0,34,35,35,42,35,34,42,35,68,65,65,80,65,68,80,65,8,-,
230306_1351,2,subjects,2,7,2,0,10000,0,0.156291316,0,11,12,13,14,0,20,70,0,35,17.5,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,35,0,29,0.40956539,20.40956539,1,2,1,3,4,2,1,4,3,20,20,20,10,20,20,10,20,20,20,10,0,0,0,0,0,0,0,0,7,17,5,0,0,65,0,34,35,35,42,35,34,42,35,68,65,65,80,65,68,80,65,8,-,
230306_1351,2,subjects,2,8,1,0,10000,0,0.326110379,1,13,11,12,14,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,27,0.905358485,20.90535848,0,1,2,3,4,4,3,1,2,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,8,18,5,0,0,64,0,40,40,40,40,40,40,40,40,64,70,74,74,74,74,64,70,7,-,
230306_1351,2,globals,Period,NumPeriods,RepeatTreatment,Endowment,MPCR,fee_cost,Show_up,Exchange,N,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230306_1351,2,globals,3,20,0,20,0.5,0,2.5,0.016666667,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230306_1351,2,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,rand,RandomPlayer,Player,j,k,f,fee,MyCont,GroupCont,Private,Public,AvgCont,MinCont,MaxCont,PunAssign[1],PunAssign[2],PunAssign[3],PunAssign[4],PunReceived[1],PunReceived[2],PunReceived[3],PunReceived[4],TotalAssign,TotalReceived,TotalAssignCost,TotalReceivedCost,PunAssignP[1],PunAssignP[2],PunAssignP[3],PunAssignP[4],PunReceivedP[1],PunReceivedP[2],PunReceivedP[3],PunReceivedP[4],ProfitCS,ProfitFee,ProfitPS,Earnings,number_fee,TimeOKStage1ContributionStageOK,r,MyContRand,RandomRank,RankSubj,x,y,z,RankP[1],RankP[2],RankP[3],RankP[4],Cont[1],Cont[2],Cont[3],Cont[4],ContP[1],ContP[2],ContP[3],ContP[4],Max_i,Med_i,Min_i,fee[1],fee[2],fee[3],fee[4],feeP[1],feeP[2],feeP[3],feeP[4],TimeOKInfoScreenAfterStage1OK,TimeOKStage2PunishmentStageOK,i,auxPunRec,TotalPunishCost,Total_Earnings,Total_Payoffs,Earnings[1],Earnings[2],Earnings[3],Earnings[4],EarningsP[1],EarningsP[2],EarningsP[3],EarningsP[4],Total_Earnings[1],Total_Earnings[2],Total_Earnings[3],Total_Earnings[4],Total_EarningsP[1],Total_EarningsP[2],Total_EarningsP[3],Total_EarningsP[4],TimeOKInfoScreenAfterStage3OK,TimeOKLastScreenInfoOK,
230306_1351,2,subjects,3,1,1,0,10000,0,0.169222307,0,14,11,12,13,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,24,0.92083226,20.92083226,1,2,1,3,4,4,1,3,2,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,10,13,5,0,0,110,0,40,40,40,40,40,40,40,40,114,110,104,114,114,114,104,110,10,-,
230306_1351,2,subjects,3,2,1,0,10000,0,0.42778615,2,12,11,13,14,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,27,0.951562168,20.95156217,0,1,2,3,4,4,1,3,2,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,10,14,5,0,0,114,0,40,40,40,40,40,40,40,40,114,110,104,114,114,114,104,110,10,-,
230306_1351,2,subjects,3,3,2,0,10000,0,0.008450029,0,14,11,12,13,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,28,0.617663259,20.61766326,0,1,2,3,4,3,4,2,1,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,9,17,5,0,0,105,0,40,40,40,40,40,40,40,40,105,120,105,108,105,108,120,105,10,-,
230306_1351,2,subjects,3,4,1,0,10000,0,0.362983761,1,11,12,13,14,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,30,0.119306,20.119306,3,4,1,2,3,4,1,3,2,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,10,16,5,0,0,114,0,40,40,40,40,40,40,40,40,114,110,104,114,114,114,104,110,10,-,
230306_1351,2,subjects,3,5,2,0,10000,0,0.68441597,2,12,11,13,14,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,29,0.058643283,20.05864328,3,4,1,2,3,3,4,2,1,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,10,15,5,0,0,108,0,40,40,40,40,40,40,40,40,105,120,105,108,105,108,120,105,10,-,
230306_1351,2,subjects,3,6,2,0,10000,0,0.066401407,1,13,11,12,14,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,24,0.175942086,20.17594209,1,2,1,3,4,3,4,2,1,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,7,17,5,0,0,120,0,40,40,40,40,40,40,40,40,105,120,105,108,105,108,120,105,9,-,
230306_1351,2,subjects,3,7,2,0,10000,0,0.989561734,3,11,12,13,14,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,29,0.164982338,20.16498234,2,3,1,2,4,3,4,2,1,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,7,17,5,0,0,105,0,40,40,40,40,40,40,40,40,105,120,105,108,105,108,120,105,8,-,
230306_1351,2,subjects,3,8,1,0,10000,0,0.564059722,3,13,11,12,14,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,28,0.868008468,20.86800847,2,3,1,2,4,4,1,3,2,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,10,17,5,0,0,104,0,40,40,40,40,40,40,40,40,114,110,104,114,114,114,104,110,10,-,
230306_1351,2,globals,Period,NumPeriods,RepeatTreatment,Endowment,MPCR,fee_cost,Show_up,Exchange,N,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230306_1351,2,globals,4,20,0,20,0.5,0,2.5,0.016666667,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230306_1351,2,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,rand,RandomPlayer,Player,j,k,f,fee,MyCont,GroupCont,Private,Public,AvgCont,MinCont,MaxCont,PunAssign[1],PunAssign[2],PunAssign[3],PunAssign[4],PunReceived[1],PunReceived[2],PunReceived[3],PunReceived[4],TotalAssign,TotalReceived,TotalAssignCost,TotalReceivedCost,PunAssignP[1],PunAssignP[2],PunAssignP[3],PunAssignP[4],PunReceivedP[1],PunReceivedP[2],PunReceivedP[3],PunReceivedP[4],ProfitCS,ProfitFee,ProfitPS,Earnings,number_fee,TimeOKStage1ContributionStageOK,r,MyContRand,RandomRank,RankSubj,x,y,z,RankP[1],RankP[2],RankP[3],RankP[4],Cont[1],Cont[2],Cont[3],Cont[4],ContP[1],ContP[2],ContP[3],ContP[4],Max_i,Med_i,Min_i,fee[1],fee[2],fee[3],fee[4],feeP[1],feeP[2],feeP[3],feeP[4],TimeOKInfoScreenAfterStage1OK,TimeOKStage2PunishmentStageOK,i,auxPunRec,TotalPunishCost,Total_Earnings,Total_Payoffs,Earnings[1],Earnings[2],Earnings[3],Earnings[4],EarningsP[1],EarningsP[2],EarningsP[3],EarningsP[4],Total_Earnings[1],Total_Earnings[2],Total_Earnings[3],Total_Earnings[4],Total_EarningsP[1],Total_EarningsP[2],Total_EarningsP[3],Total_EarningsP[4],TimeOKInfoScreenAfterStage3OK,TimeOKLastScreenInfoOK,
230306_1351,2,subjects,4,1,1,0,10000,0,0.191508563,1,14,11,12,13,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,29,0.36005575,20.36005575,2,3,1,2,4,2,4,1,3,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,10,14,5,0,0,150,0,40,40,40,40,40,40,40,40,144,154,150,154,154,154,144,150,10,-,
230306_1351,2,subjects,4,2,1,0,10000,0,0.590130466,3,12,11,13,14,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,24,0.294683067,20.29468307,3,4,1,2,3,2,4,1,3,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,10,19,5,0,0,154,0,40,40,40,40,40,40,40,40,144,154,150,154,154,154,144,150,9,-,
230306_1351,2,subjects,4,3,2,0,10000,0,0.369232916,1,14,11,12,13,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,29,0.245235718,20.24523572,2,3,1,2,4,1,2,4,3,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,99999,17,5,0,0,145,0,40,40,40,40,40,40,40,40,145,148,145,160,145,148,160,145,10,-,
230306_1351,2,subjects,4,4,1,0,10000,0,0.120252446,0,11,12,13,14,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,30,0.456989207,20.45698921,1,2,1,3,4,2,4,1,3,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,9,18,5,0,0,154,0,40,40,40,40,40,40,40,40,144,154,150,154,154,154,144,150,8,-,
230306_1351,2,subjects,4,5,2,0,10000,0,0.460158819,2,12,11,13,14,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,30,0.670307269,20.67030727,1,2,1,3,4,1,2,4,3,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,10,18,5,0,0,148,0,40,40,40,40,40,40,40,40,145,148,145,160,145,148,160,145,10,-,
230306_1351,2,subjects,4,6,2,0,10000,0,0.19943536,0,13,11,12,14,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,22,0.082865426,20.08286543,3,4,1,2,3,1,2,4,3,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,10,17,5,0,0,160,0,40,40,40,40,40,40,40,40,145,148,145,160,145,148,160,145,10,-,
230306_1351,2,subjects,4,7,2,0,10000,0,0.596443345,3,11,12,13,14,0,20,80,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,27,0.71921293,20.71921293,0,1,2,3,4,1,2,4,3,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,10,18,5,0,0,145,0,40,40,40,40,40,40,40,40,145,148,145,160,145,148,160,145,8,-,
